x,data,total_fit,lin1,lor1,lor2,lor3
5.110220440881763,1.9512165118638163,1.9087178848870505,-2.032141692856582,0.7656222999880395,0.5410597004773926,2.6341775772782006
5.130260521042084,1.8517966345806962,1.7975600199647337,-2.0155119176614518,0.7423778757662592,0.560244189964643,2.5104498718952835
5.150300601202405,1.7440385115745143,1.6829180902349132,-1.9988821424663215,0.7200815861212139,0.5803529302830865,2.3813657162969344
5.170340681362725,1.6307542648196345,1.5680903705097955,-1.982252367271193,0.6986885261215763,0.6014367253538144,2.2502174863055977
5.190380761523046,1.5147582942714042,1.4558124350242307,-1.9656225920760626,0.6781559337626044,0.6235488627846669,2.119730230553022
5.210420841683367,1.3987629086087405,1.3482389103390071,-1.9489928168809323,0.6584431188274719,0.6467451019102617,1.9920435064822055
5.2304609218436875,1.2852875585867418,1.2469777669075848,-1.9323630416858029,0.6395113873131808,0.6710836230696429,1.8687457982105642
5.2505010020040075,1.1765855883274414,1.1531558626049834,-1.9157332664906734,0.6213239630584828,0.6966249280468789,1.750940237990295
5.270541082164328,1.0745908839015073,1.0674983439899837,-1.8991034912955431,0.6038459079036751,0.7234316796310467,1.6393242477508052
5.290581162324649,0.9808852286835628,0.9904095444649066,-1.8824737161004137,0.587044041453512,0.7515684659870545,1.5342707531247537
5.31062124248497,0.8966857078572423,0.9220477357882109,-1.8658439409052834,0.5708868612976541,0.7811014729513108,1.435903342444529
5.33066132264529,0.8228502531226609,0.8623898143986475,-1.849214165710154,0.5553444643620234,0.8120980444715519,1.3441614712752261
5.350701402805611,0.7598984634670851,0.811284595633043,-1.8325843905150245,0.5403884699137089,0.8446261082126287,1.2588544080217297
5.370741482965932,0.7080442220886922,0.768494989206677,-1.8159546153198942,0.5259919446171633,0.878753439892272,1.1797042200171362
5.390781563126252,0.6672363596758029,0.7337301820035256,-1.7993248401247648,0.5121293299362709,0.9145467362768217,1.1063789559151975
5.410821643286573,0.6372036641270153,0.7066693018560173,-1.7826950649296354,0.49877637209215836,0.9520704630977578,1.0385175315957367
5.430861723446894,0.6175008549850556,0.686978075659451,-1.766065289734505,0.48591005471736437,0.991385440665097,0.9757478700114943
5.4509018036072145,0.6075526594498719,0.6743198686914571,-1.7494355145393756,0.47350853429072315,1.0325471269758075,0.9176997219643019
5.4709418837675345,0.6066937708138835,0.6683622924989505,-1.7328057393442462,0.4615510783919627,1.0756035560987955,0.8640133973524382
5.490981963927855,0.6142031659349165,0.6687803523707929,-1.7161759641491159,0.45001800677873915,1.120592889181688,0.8143454205594816
5.511022044088176,0.6293319407014392,0.6752569031269173,-1.6995461889539865,0.4388906352601344,1.1675405373831893,0.7683719194375799
5.531062124248497,0.651324439271856,0.6874810086231475,-1.6829164137588561,0.42815122231820874,1.2164558214263068,0.725790378637488
5.551102204408817,0.6794329677542564,0.7051446615712278,-1.6662866385637267,0.41778291841201437,1.2673281425665053,0.6863202391564347
5.571142284569138,0.7129267755146582,0.7279382166527686,-1.6496568633685973,0.40776971788552924,1.3201226560740844,0.6497027060617524
5.591182364729459,0.7510962516675292,0.7555448198599883,-1.633027088173467,0.39809641339159274,1.3747754625098736,0.615700032131989
5.611222444889779,0.7932534267441569,0.7876340781348836,-1.6163973129783376,0.38874855273738307,1.4311883658445665,0.5840944725312716
5.6312625250501,0.8387299050460038,0.8238552031613713,-1.5997675377832081,0.3797123980528173,1.4892232923863833,0.5546870505053789
5.651302605210421,0.8868733021224826,0.8638298789730494,-1.5831377625880778,0.37097488718095767,1.5486965215949116,0.5272962327852581
5.671342685370742,0.9370431467404703,0.9071451418514371,-1.5665079873929475,0.3625235971887317,1.6093729492584086,0.5017565827972443
5.691382765531062,0.9886070498580106,0.9533466187815525,-1.549878212197819,0.3543467098967134,1.6709606837047335,0.47791743737792475
5.7114228456913825,1.0409377644706106,1.001932541703177,-1.5332484370026886,0.34643297932807704,1.7331063629100558,0.45564163646773276
5.731462925851703,1.0934115763812127,1.0523490305559298,-1.5166186618075583,0.33877170097895354,1.7953916677351445,0.43480432364939026
5.751503006012024,1.1454082897012048,1.1039872070142933,-1.499988886612429,0.33135268281505986,1.857331583604147,0.4152918272075153
5.771543086172344,1.1963129111313409,1.156182747679392,-1.4833591114172995,0.32416621790255407,1.9183750154876977,0.39700062570643985
5.791583166332665,1.2455189992802937,1.2082184921446144,-1.4667293362221692,0.3172030585844182,1.9779083715499062,0.37983639823245885
5.811623246492986,1.292433532123282,1.2593306681386096,-1.4500995610270397,0.3104543921172252,2.0352626801321763,0.3637131569162475
5.831663326653306,1.336483057733296,1.3087191646993768,-1.4334697858319103,0.30391181768680514,2.08972467507982,0.3485524577646617
5.851703406813627,1.3771208297274113,1.355562062602198,-1.41684001063678,0.29756732472505026,2.140552063601991,0.3342826849119369
5.871743486973948,1.4138345876689746,1.3990343174813313,-1.4002102354416506,0.291413272453823,2.186992877523172,0.3208384029459872
5.891783567134269,1.4461546217114094,1.438330099563109,-1.3835804602465203,0.28544237058559985,2.228308417394917,0.3081597718291126
5.911823647294589,1.4736617576674897,1.4726878581685265,-1.3669506850513908,0.2796476611141211,2.2637988630978088,0.2961920190079876
5.9318637274549095,1.4959949110682687,1.5014167516181467,-1.3503209098562614,0.27402250113182497,2.2928301968231986,0.28488496351938447
5.95190380761523,1.5128578843644955,1.5239227300911398,-1.333691134661131,0.2685605466142774,2.314860730945997,0.27419258719199663
5.971943887775551,1.5240251180513467,1.5397323496820476,-1.3170613594660017,0.26325573711509326,2.32946532364966,0.2640726483832961
5.991983967935871,1.5293461520693838,1.548512388177528,-1.3004315842708722,0.2581022813180231,2.336355357082665,0.254486334047712
6.012024048096192,1.5287486062871265,1.5500835578727732,-1.283801809075742,0.25309464339590493,2.3353927772615775,0.24539794629103293
6.032064128256513,1.522239546134863,1.544427060515233,-1.2671720338806125,0.24822753012908566,2.3265969443523327,0.2367746199144274
6.052104208416833,1.509905159445797,1.531683354631015,-1.250542258685483,0.24349587873866066,2.310143666795159,0.22858606778267807
6.072144288577154,1.4919087311664916,1.512143221295959,-1.2339124834903528,0.23889484539251188,2.286356508232713,0.2208043511610869
6.092184368737475,1.468486961740966,1.4862319172142557,-1.2172827082952233,0.2344197943446045,2.255691158712897,0.213403672451977
6.112224448897796,1.4399447306419184,1.454487792850482,-1.200652933100093,0.230066287670351,2.2187142502559953,0.20636018802422887
6.132264529058116,1.406648456849539,1.417537150987171,-1.1840231579049636,0.22583007556308002,2.1760783942608173,0.19965183906823747
6.152304609218437,1.3690182514082794,1.3760672879451072,-1.1673933827098342,0.22170708715874304,2.12849538487121,0.19325819862498825
6.1723446893787575,1.3275190921553197,1.330799598381863,-1.1507636075147039,0.2176934218579762,2.076709450905583,0.1871603331330077
6.192384769539078,1.2826512762886175,1.2824643738999466,-1.1341338323195735,0.2137853411164927,2.0214721880908,0.1813406770122278
6.212424849699398,1.2349404219981035,1.2317785477724361,-1.117504057124445,0.2099792606765472,1.9635204252593645,0.17578291896096923
6.232464929859719,1.1849272957105013,1.1794272027790615,-1.1008742819293147,0.20627174321385774,1.9035578427116642,0.17047189878285426
6.25250501002004,1.1331577368103396,1.1260492301320086,-1.0842445067341844,0.2026594913759312,1.842240731804159,0.165393513686103
6.27254509018036,1.080172937615669,1.0722271529469607,-1.0676147315390558,0.19913934118919285,1.7801679101870438,0.16053463310977995
6.292585170340681,1.026500313892056,1.018480836460867,-1.0509849563439255,0.19570825581369503,1.7178745157595392,0.15588302123155842
6.312625250501002,0.9726451715753983,0.9652646093999615,-1.0343551811487952,0.19236331962546874,1.6558292045226,0.15142726640068802
6.332665330661323,0.9190833401719527,0.9129672120577341,-1.0177254059536658,0.18910173260778623,1.5944341685843548,0.14715671681925901
6.352705410821643,0.8662549041961953,0.8619139527528841,-1.0010956307585364,0.18592080503374137,1.5340273566120708,0.1430614218656084
6.372745490981964,0.8145591227448585,0.8123704769297657,-0.984465855563406,0.18281795242361512,1.474886301552814,0.1391320785167426
6.3927855711422845,0.7643505856234127,0.7645476132817322,-0.9678360803682766,0.179790690761495,1.4172330205056958,0.13535998238281807
6.4128256513026045,0.7159366139768006,0.7186068421024305,-0.9512063051731472,0.17683663195654814,1.3612395324022524,0.13173698291677707
6.432865731462925,0.6695758756008604,0.6746660192589995,-0.9345765299780169,0.17395347953523035,1.3070336272949128,0.1282554424068732
6.452905811623246,0.6254781512723506,0.632805075205989,-0.9179467547828875,0.17113902455153412,1.2547046070377097,0.12490819839963281
6.472945891783567,0.5838051595172759,0.5930714862972422,-0.9013169795877571,0.16839114170314978,1.2043087949455262,0.12168852923632334
6.492985971943887,0.5446723239336753,0.5554853821453181,-0.8846872043926277,0.16570778564213817,1.1558746784780767,0.11859012241773091
6.513026052104208,0.5081513498927166,0.5200442068817119,-0.8680574291974983,0.1630869874693917,1.1094076030694315,0.11560704554038698
6.533066132264529,0.47427346626817174,0.48672689426238613,-0.851427654002368,0.16052685140279746,1.0648939772892265,0.11273371957273001
6.55310621242485,0.44303318262790453,0.4554975478569834,-0.8347978788072385,0.15802555160960935,1.0223049807922608,0.10996489426235158
6.57314629258517,0.4143924126660442,0.4263086396751168,-0.8181681036121091,0.15558132919410048,0.9815997886073503,0.10729562548577516
6.593186372745491,0.38828481997152,0.3991037552396437,-0.8015383284169788,0.15319248933208582,0.9427283399541415,0.10472125437039528
6.613226452905812,0.36462025178233104,0.37381992195062597,-0.7849085532218494,0.15085739854440458,0.9056336885935643,0.10223738803450641
6.633266533066132,0.34328913933317595,0.35038956204177785,-0.76827877802672,0.14857448210190474,0.8702539761606183,0.09983988180597474
6.6533066132264524,0.32416675888748636,0.3287421127305883,-0.7516490028315896,0.1463422215549118,0.8365240712140278,0.09752482279323832
6.673346693386773,0.3071172646719541,0.308805355285362,-0.7350192276364602,0.144159152380569,0.8043769158471284,0.09528851469412475
6.693386773547094,0.29199742285969144,0.2905064924413321,-0.7183894524413299,0.1420238617418135,0.7737446194022655,0.093127463738583
6.713426853707414,0.278659993706912,0.2737730104695898,-0.7017596772462005,0.1399349863521169,0.744559335692691,0.09103836567098245
6.733466933867735,0.26695672626525296,0.25853335865628546,-0.685129902051071,0.13789121044045008,0.7167539565806731,0.08901809368623335
6.753507014028056,0.25674094621136406,0.2447174752801753,-0.6685001268559407,0.1358912638112506,0.6902626510831248,0.08706368724174057
6.773547094188377,0.24786973182627267,0.23225718558238329,-0.6518703516608104,0.13393391999446475,0.6650212755745314,0.08517234167419753
6.793587174348697,0.24020568571601797,0.2210864938288709,-0.6352405764656819,0.1320179944810173,0.6409676772569872,0.08334139855654822
6.813627254509018,0.23361832031177326,0.21114178844590903,-0.6186108012705516,0.13014234303932168,0.6180419099409874,0.08156833673615153
6.833667334669339,0.22798508345502266,0.2023619763967497,-0.6019810260754213,0.12830586010869002,0.5961863783631328,0.0798507640003481
6.853707414829659,0.2231920564932828,0.1946885604725589,-0.5853512508802927,0.12650747726573305,0.5753459247668194,0.07818640932029904
6.8737474949899795,0.21913436139889786,0.18806567098442195,-0.5687214756851624,0.12474616176005669,0.5554678692813255,0.07657311562820207
6.8937875751503,0.21571631565637017,0.1824400614473939,-0.5520917004900321,0.12302091511576822,0.536502013734832,0.07500883308682581
6.913827655310621,0.21285137426737244,0.17776107621776838,-0.5354619252949027,0.12133077179549387,0.518400616903395,0.07349161281378208
6.933867735470941,0.21046189745023286,0.1739805966539565,-0.5188321500997732,0.11967479792379349,0.5011183478038165,0.07201960102611983
6.953907815631262,0.20847878072782747,0.1710529711922173,-0.5022023749046429,0.11805209006702534,0.4846122224561438,0.07059103357369095
6.973947895791583,0.20684098136847098,0.16893493373445667,-0.4855725997095135,0.11646177406687719,0.4688415285447395,0.0692042308323535
6.993987975951904,0.205494971819574,0.16758551391160692,-0.4689428245143832,0.11490300392492667,0.4537677415706144,0.067857592930449
7.014028056112224,0.20439414708286743,0.1669659420901769,-0.45231304931925376,0.11337496073573908,0.4393544353895343,0.06654959528415726
7.034068136272545,0.20349820912433902,0.16703955141130344,-0.43568327412412433,0.11187685166614256,0.42556718944998384,0.0652787844193014
7.054108216432866,0.20277254756168894,0.16777167867307818,-0.419053498928994,0.11040790897844756,0.4123734945646495,0.06404377405897507
7.074148296593186,0.2021876321641369,0.16912956547265834,-0.4024237237338646,0.10896738909549486,0.3997426586530249,0.0628432414580031
7.0941883767535066,0.2017184292383179,0.17108226070122445,-0.38579394853873517,0.10755457170552943,0.38764571356768335,0.06167592396674679
7.114228456913827,0.20134385083363457,0.17360052522061575,-0.36916417334360485,0.10616875890500257,0.37605532385108426,0.060540615808133795
7.134268537074148,0.2010462429269228,0.17665673933571668,-0.3525343981484754,0.10480927437750343,0.3649456980536435,0.059436165053045185
7.154308617234468,0.20081091636173717,0.180224813503007,-0.335904622953346,0.10347546260711564,0.354292503068899,0.0583614707803384
7.174348697394789,0.20062572232408057,0.18428010257601146,-0.3192748477582157,0.10216668812458282,0.34407278180080914,0.05731548040883515
7.19438877755511,0.20048067252025906,0.18879932377688824,-0.30264507256308626,0.10088233478475085,0.3342648743656582,0.05629718718956542
7.214428857715431,0.20036760295817355,0.1937604784950019,-0.28601529736795595,0.09962180507383223,0.32484834294168585,0.05530562784743973
7.234468937875751,0.20027987928705543,0.19914277794391044,-0.2693855221728265,0.09838451944511396,0.3158039003092892,0.054339880362333816
7.254509018036072,0.20021214098382656,0.20492657265437547,-0.2527557469776971,0.0971699156817991,0.3071133420699626,0.05339906188031086
7.274549098196393,0.20016008124620607,0.2110932857397591,-0.23612597178256678,0.09597744828574054,0.2987594824901933,0.052482326746392007
7.294589178356713,0.20012025922279542,0.21762534983925313,-0.21949619658743735,0.09480658789088536,0.29072609388489323,0.051588864650911906
7.314629258517034,0.2000899411398704,0.2245061476217705,-0.20286642139230793,0.09365682070031021,0.2829978494316932,0.05071789888207501
7.3346693386773545,0.20006696693775744,0.23171995571734744,-0.1862366461971776,0.09252764794578336,0.27556026929088073,0.04986868467786093
7.354709418837675,0.20004963917457344,0.23925189193230484,-0.1696068710020473,0.09141858536884068,0.26839966989459596,0.04904050767091548
7.374749498997995,0.20003663116412387,0.24708786559804635,-0.15297709580691876,0.09032916272241497,0.2615031162620325,0.048232682420517634
7.394789579158316,0.20002691156463107,0.25521453090032936,-0.13634732061178845,0.0892589232921044,0.25485837719388565,0.04744455102612775
7.414829659318637,0.20001968290671632,0.263619243035392,-0.11971754541665813,0.08820742343621078,0.24845388319843117,0.04667548181740821
7.434869739478958,0.2000143318277037,0.27229001704094635,-0.10308777022152871,0.087174232143721,0.24227868700279281,0.04592486811596124
7.454909819639278,0.20001038905345836,0.2812154891530957,-0.08645799502639928,0.08615893060944542,0.23632242650569196,0.045192127064357615
